item_id,qtde,forma_de_pagamento,parcelas,juros,desconto,preco_de_venda,frete_empresa,frete_cliente,frete_total,uf
CRM47,1,Pix,1,0,55.33,239.99,0.06664,30.06496,30.1316,SP
CRM47,1,Cartao,1,0,23.48,239.99,0.753555,33.068945,33.8225,RJ
CRM47,1,Cartao,4,0,15,169.99,0.19992,21.53168,21.7316,SP
CRM47,1,Pix,1,0,32.27,189.99,0.5876,26.7312,27.3188,PR
CRM47,1,Pix,1,0,34.34,89.99,0.448201,2.999499,3.4477,CE
CRM47,1,Pix,1,0,43.08,239.99,0.09332,29.63868,29732,RS
CRM47,1,Cartao,3,0,0,159.99,0.13998,19.99202,20132,RS
CRM47,1,Pix,1,0,35.58,349.99,0.173264,43.158336,43.3316,SP
CRM47,1,Cartao,3,0,17.58,159.99,0.13998,19.99202,20132,RS
CRM47,1,Cartao,3,0,53.33,399.99,0.261105,52.959795,53.2209,MG
CRM47,2,Cartao,3,0,57.38,379.98,0.15005,25.64975,25.7998,BA
CRM47,1,Cartao,3,0,0,189.99,1.60899,31.91641,33.5254,RO
CRM47,1,Cartao,3,0,38.33,189.99,0.5876,26.7312,27.3188,PR
CRM47,1,Cartao,3,0,18.33,349.99,0.19992,43.13168,43.3316,SP
CRM47,1,Pix,1,0,40.73,189.99,0.17853,24.40557,24.5841,SC
CRM47,1,Cartao,3,0,0,189.99,0.13998,23.59202,23732,RS
CRM47,1,Cartao,3,0,25.48,189.99,0.173264,23.958336,24.1316,SP
CRM47,1,Cartao,3,0,0,189.99,3.90015,21.89965,25.7998,BA
CRM47,1,Pix,1,0,30.28,189.99,3.163264,20.968336,24.1316,SP
CRM47,1,Cartao,3,0,28.33,189.99,0.121316,23.610684,23732,RS
CRM47,1,Pix,1,0,43.33,189.99,0.13328,23.99832,24.1316,SP
CRM47,2,Pix,1,0,37.78,379.98,0.448201,25.798299,26.2465,CE
CRM47,1,Pix,1,0,36.15,189.99,0.39013,2.61087,3001,BA
CRM47,1,Pix,1,0,23.83,189.99,0.19992,1.13288,1.3328,SP
CRM47,1,Cartao,3,0,0,189.99,678,3842,4.52,PR
CRM47,1,Cartao,3,0,0,189.99,0.19992,1.13288,1.3328,SP
CRM47,1,Cartao,3,0,0,189.99,0.19992,1.13288,1.3328,SP
CRM47,1,Cartao,3,0,0,189.99,0.19992,1.13288,1.3328,SP
CRM47,1,Cartao,6,0,0,189.99,0.13998,0.79322,0.9332,RS
CRM43,1,Cartao,3,0,36.33,239.99,0.173264,29.958336,30.1316,SP
CRM43,1,Cartao,3,0,43,239.99,1.50323,42.32787,43.8311,AC
CRM43,1,Cartao,6,0,0,239.99,0.19992,29.93168,30.1316,SP
CRM43,1,Pix,1,0,34.32,149.99,0.121316,0.811884,0.9332,RS
CRM43,1,Cartao,3,0,0,149.99,0.13998,0.79322,0.9332,RS
CRM43,1,Cartao,3,0,0,149.99,0.19992,1.13288,1.3328,SP
CRM43,1,Pix,1,0,21.03,149.99,678,3842,4.52,PR
CRM43,1,Cartao,3,0,13,149.99,0.946515,5.363585,6.3101,PE
CRM43,1,Cartao,3,0,24.33,149.99,0.19992,1.13288,1.3328,SP
CRM43,1,Cartao,3,0,26.33,149.99,0.678873,4.543227,5.2221,MG
CNC46,1,Cartao,3,0,0,349.99,0.19992,43.13168,43.3316,SP
CNC46,1,Pix,1,0,33.53,89.99,0.121316,0.811884,0.9332,RS
CNC46,1,Pix,1,0,15.32,239.99,678,32.6408,33.3188,PR
CNC46,1,Cartao,4,0,41.33,229.99,1.60323,42.02787,43.6311,MS
CNC46,1,Pix,1,0,32.27,189.99,0.173264,23.958336,24.1316,SP
CNC46,1,Pix,1,0,22.13,199.99,0.19992,25.13168,25.3316,SP
CNC46,1,Cartao,6,0,11.44,399.99,0.19992,49.13168,49.3316,SP
CNC46,1,Cartao,3,0,0,159.99,0.45015,21.74965,22.1998,BA
CNC46,1,Cartao,3,0,0,349.99,0.19992,43.13168,43.3316,SP
CNC46,1,Cartao,3,0,23.5,159.99,0.13998,19.99202,20132,RS
CNC46,1,Cartao,3,0,0,169.99,0.19992,21.53168,21.7316,SP
CNC46,1,Pix,1,0,15.33,189.99,0.13998,23.59202,23732,RS
CNC46,1,Cartao,3,0,33.13,189.99,0.653081,27.169419,27.8225,RJ
CNC46,1,Cartao,3,0,37.33,349.99,0.653081,46.369419,47.0225,RJ
CNC46,2,Pix,1,0,26.58,699.98,1.824199,54.206901,56.0311,SE
CNC46,1,Pix,1,0,45.42,349.99,0.106624,43.224976,43.3316,SP
CNC46,1,Cartao,3,0,15.33,189.99,0.753555,27.068945,27.8225,RJ
CNC46,1,Cartao,3,0,8.5,189.99,2.554845,37.276255,39.8311,DF
CNC46,1,Cartao,1,0,18.33,189.99,4.203555,23.618945,27.8225,RJ
CNC46,1,Cartao,2,0,17.33,349.99,0.19992,43.13168,43.3316,SP
CNC46,1,Cartao,2,0,0,189.99,0.19992,23.93168,24.1316,SP
CNC46,1,Cartao,4,0,26.33,189.99,0.173264,23.958336,24.1316,SP
CNC46,2,Cartao,3,0,37.38,379.98,0.678873,27.342027,28.0209,MG
CNC46,1,Cartao,3,0,24.33,159.99,678,3842,4.52,PR
CNC46,1,Cartao,3,0,17.83,159.99,0.267795,1.517505,1.7853,SC
CNC46,1,Cartao,3,0,15.33,159.99,678,3842,4.52,PR
CNC46,1,Cartao,1,0,15.33,159.99,0.19992,1.13288,1.3328,SP
CNC46,1,Cartao,3,0,0,159.99,0.19992,1.13288,1.3328,SP
CNC46,1,Pix,1,0,6.23000000000002,159.99,0.13998,0.79322,0.9332,RS
CNC46,1,Pix,1,0,36.15,159.99,0.121316,0.811884,0.9332,RS
CNC44,1,Cartao,3,0,14.33,159.99,0.19992,20.33168,20.5316,SP
CNC44,1,Cartao,3,0,50,199.99,226,28.2928,28.5188,PR
CNC44,1,Cartao,3,0,33.33,199.99,0.173264,25.158336,25.3316,SP
CNC44,2,Cartao,3,0,24.36,339.98,1.461345,28.679755,30.1411,GO
CNC44,1,Cartao,2,0,30,399.99,0.173264,49.158336,49.3316,SP
CNC44,1,Cartao,4,0,42.33,239.99,0.3001,31.4997,31.7998,BA
CNC44,1,Cartao,3,0,0,169.99,0.19992,21.53168,21.7316,SP
CNC44,1,Pix,1,0,41.23,159.99,0.09332,20.03868,20132,RS
CNC44,1,Pix,1,0,10.43,349.99,0.753555,46.268945,47.0225,RJ
CNC44,1,Pix,1,0,30.81,239.99,0.232089,30.352011,30.5841,SC
CNC44,1,Pix,1,0,17.43,89.99,0.19992,1.13288,1.3328,SP
CNC44,1,Pix,1,0,42.36,189.99,0.13328,23.99832,24.1316,SP
CNC44,1,Cartao,3,0,38.33,189.99,0.653081,27.169419,27.8225,RJ
CNC44,1,Cartao,3,0,0,349.99,0.13998,42.79202,42932,RS
CNC44,1,Cartao,2,0,0,189.99,678,26.6408,27.3188,PR
CNC44,1,Cartao,3,0,13.5,349.99,0.19992,43.13168,43.3316,SP
CNC44,2,Cartao,3,0,33.38,379.98,0.678873,27.342027,28.0209,MG
CNC44,1,Cartao,3,0,25.48,189.99,0.653081,27.169419,27.8225,RJ
CNC44,2,Cartao,3,0,25.36,379.98,3.163264,20.968336,24.1316,SP
CNC44,1,Pix,1,0,14.5,189.99,0.19992,23.93168,24.1316,SP
CNC44,3,Cartao,3,0,18.37,569.97,1.461345,31.079755,32.5411,GO
CNC44,1,Pix,1,0,17.43,189.99,0.19992,23.93168,24.1316,SP
CNC44,1,Cartao,3,0,26.33,189.99,0.173264,23.958336,24.1316,SP
CNC44,1,Cartao,3,0,0,329.99,0.783315,4.438785,5.2221,MG
CNC44,1,Pix,1,0,18.33,329.99,0.13998,0.79322,0.9332,RS
CNC44,1,Cartao,3,0,0,329.99,0.19992,1.13288,1.3328,SP
CNC44,1,Cartao,3,0,33.33,329.99,2.084199,13.948101,16.0323,MS
CNC44,1,Cartao,3,0,0,329.99,0.19992,1.13288,1.3328,SP
CNC44,1,Pix,1,0,18.83,329.99,0.19992,1.13288,1.3328,SP
CNC44,1,Pix,1,0,38.42,329.99,0.653081,4.370619,5.0237,RJ
CNC44,1,Pix,1,0,38.42,329.99,0.121316,0.811884,0.9332,RS
CNC44,1,Cartao,3,0,28.33,329.99,2.214199,14.818101,17.0323,DF
CNC44,1,Pix,1,0,13.33,329.99,0.19992,1.13288,1.3328,SP
CLX54,1,Cartao,3,0,35,239.99,0.173264,29.958336,30.1316,SP
CLX54,1,Cartao,2,0,0,349.99,0.753555,46.268945,47.0225,RJ
CLX54,1,Cartao,3,0,0,399.99,0.19992,49.13168,49.3316,SP
CLX54,1,Cartao,3,0,0,239.99,0.753555,33.068945,33.8225,RJ
CLX54,1,Cartao,2,0,0,239.99,0.19992,29.93168,30.1316,SP
CLX54,1,Cartao,3,0,50,239.99,0.487115,38.053985,38.5411,GO
CLX54,1,Cartao,3,0,0,169.99,678,24.2408,24.9188,PR
CLX54,1,Pix,1,0,27.83,189.99,0.232089,24.352011,24.5841,SC
CLX54,1,Cartao,3,0,0,89.99,0.13998,0.79322,0.9332,RS
CLX54,1,Cartao,3,0,0,349.99,0.267795,43.516305,43.7841,SC
CLX54,1,Pix,1,0,27.63,159.99,0.232089,20.752011,20.9841,SC
CLX54,3,Pix,1,0,43.35,1049.97,0.13328,43.19832,43.3316,SP
CLX54,1,Cartao,3,0,0,159.99,0.19992,20.33168,20.5316,SP
CLX54,1,Cartao,3,0,0,159.99,0.753555,23.468945,24.2225,RJ
CLX54,1,Cartao,3,0,36.83,189.99,0.232089,24.352011,24.5841,SC
CLX54,1,Cartao,3,0,23.33,189.99,0.19992,23.93168,24.1316,SP
CLX54,1,Pix,1,0,13.55,189.99,0.13998,23.59202,23732,RS
CLX54,1,Cartao,3,0,0,349.99,1.02432,47.80328,48.8276,PB
CLX54,3,Cartao,3,0,43.5,569.97,0.50237,27.32013,27.8225,RJ
CLX54,1,Cartao,3,0,0,189.99,0.19992,23.93168,24.1316,SP
CLX54,1,Cartao,3,0,0,189.99,0.19992,23.93168,24.1316,SP
CLX54,1,Cartao,3,0,0,189.99,4.203555,23.618945,27.8225,RJ
CLX54,1,Cartao,3,0,33.33,189.99,3.438201,22.808299,26.2465,CE
CLX54,1,Pix,1,0,37.47,189.99,0.173264,23.958336,24.1316,SP
CLX54,2,Cartao,1,0,0,379.98,0.19992,23.93168,24.1316,SP
CLX54,1,Cartao,2,0,28.48,189.99,0.653081,27.169419,27.8225,RJ
CLX54,1,Cartao,3,0,0,189.99,0.517155,2.930545,3.4477,CE
CLX54,1,Pix,1,0,18.35,189.99,0.19992,1.13288,1.3328,SP
CLX54,1,Cartao,3,0,0,189.99,678,3842,4.52,PR
CLX54,1,Cartao,3,0,0,189.99,0.753555,4.270145,5.0237,RJ
CLX54,1,Cartao,3,0,55.33,189.99,0.06664,1.26616,1.3328,SP
CLX54,1,Pix,1,0,16.41,189.99,0.13998,0.79322,0.9332,RS
CLX54,1,Cartao,3,0,0,189.99,678,3842,4.52,PR
CLX54,1,Pix,1,0,30.33,189.99,0.173264,1.159536,1.3328,SP
CGM47,2,Pix,1,0,33.18,679.98,0.653081,45.169419,45.8225,RJ
CGM47,1,Pix,1,0,26.23,349.99,0.121316,42.810684,42932,RS
CGM47,1,Cartao,2,0,0,399.99,0.19992,49.13168,49.3316,SP
CGM47,1,Pix,1,0,35.8,239.99,0.121316,29.610684,29732,RS
CGM47,1,Cartao,3,0,55,239.99,0.15005,31.64975,31.7998,BA
CGM47,1,Cartao,3,0,38.33,239.99,0.121316,29.610684,29732,RS
CGM47,1,Cartao,3,0,0,169.99,0.753555,24.668945,25.4225,RJ
CGM47,1,Pix,1,0,53.68,189.99,226,27.0928,27.3188,PR
CGM47,1,Pix,1,0,48.88,89.99,0.074656,0.858544,0.9332,RS
CGM47,1,Cartao,6,0,18.5,349.99,0.13998,42.79202,42932,RS
CGM47,1,Cartao,1,0,8.5,159.99,0.13998,19.99202,20132,RS
CGM47,1,Cartao,3,0,3.33,349.99,0.19992,43.13168,43.3316,SP
CGM47,1,Cartao,3,0,32.33,159.99,0.121316,20.010684,20132,RS
CGM47,1,Pix,1,0,0,159.99,0.13998,19.99202,20132,RS
CGM47,1,Cartao,3,0,13,189.99,0.783315,27.237585,28.0209,MG
CGM47,1,Cartao,6,0,0,189.99,0.19992,23.93168,24.1316,SP
CGM47,1,Cartao,2,0,45.45,189.99,0.275816,25.970684,26.2465,CE
CGM47,2,Cartao,5,0,0,699.98,0.19992,43.13168,43.3316,SP
CGM47,1,Pix,1,0,18.83,189.99,0.19992,23.93168,24.1316,SP
CGM47,1,Cartao,3,0,17.33,189.99,0.753555,27.068945,27.8225,RJ
CGM47,1,Pix,1,0,11.83,189.99,0.19992,23.93168,24.1316,SP
CGM47,1,Cartao,3,0,13,189.99,4.233315,23.787585,28.0209,MG
CGM47,3,Cartao,2,0,35.44,569.97,3.643081,24.179419,27.8225,RJ
CGM47,1,Cartao,3,0,28.33,189.99,0.678873,27.342027,28.0209,MG
CGM47,1,Cartao,5,0,26.33,189.99,0.173264,23.958336,24.1316,SP
CGM47,2,Cartao,3,0,37.38,379.98,1.394458,32.130942,33.5254,RO
CGM47,1,Cartao,3,0,24,189.99,0.13998,0.79322,0.9332,RS
CGM47,1,Cartao,3,0,50,189.99,0.06664,1.26616,1.3328,SP
CGM47,1,Cartao,3,0,18.5,189.99,0.753555,4.270145,5.0237,RJ
CGM47,1,Cartao,3,0,0,189.99,0.19992,1.13288,1.3328,SP
CGM47,1,Pix,1,0,50.5,189.99,0.04666,0.88654,0.9332,RS
CGM47,1,Cartao,3,0,0,189.99,0.13998,0.79322,0.9332,RS
CGM47,1,Pix,1,0,13.23,189.99,0.13998,0.79322,0.9332,RS
CGM45,1,Cartao,1,0,0,159.99,0.19992,20.33168,20.5316,SP
CGM45,1,Cartao,3,0,8.73,239.99,0.267795,30.316305,30.5841,SC
CGM45,1,Pix,1,0,43.3,199.99,0.13328,25.19832,25.3316,SP
CGM45,1,Pix,1,0,27.83,189.99,0.5876,26.7312,27.3188,PR
CGM45,1,Cartao,3,0,0,199.99,678,27.8408,28.5188,PR
CGM45,1,Cartao,5,0,21.5,239.99,0.946515,34.162385,35.1089,PE
CGM45,2,Cartao,3,0,33.38,179.98,0.653081,4.370619,5.0237,RJ
CGM45,1,Pix,1,0,0,159.99,678,23.0408,23.7188,PR
CGM45,1,Cartao,3,0,0,349.99,0.13998,42.79202,42932,RS
CGM45,1,Pix,1,0,17.34,239.99,0.19992,29.93168,30.1316,SP
CGM45,1,Pix,1,0,21.17,229.99,0.19992,28.73168,28.9316,SP
CGM45,1,Cartao,3,0,0,189.99,0.13998,23.59202,23732,RS
CGM45,3,Pix,1,0,16.26,569.97,0.19992,23.93168,24.1316,SP
CGM45,1,Cartao,3,0,38.33,159.99,0.958386,25.612614,26571,AL
CGM45,1,Pix,1,0,8.63,189.99,0.19992,23.93168,24.1316,SP
CGM45,1,Cartao,3,0,32.48,349.99,0.173264,43.158336,43.3316,SP
CGM45,1,Pix,1,0,27.63,189.99,0.653081,27.169419,27.8225,RJ
CGM45,1,Cartao,3,0,0,189.99,3.64992,20.48168,24.1316,SP
CGM45,1,Pix,1,0,17.43,189.99,3.64992,20.48168,24.1316,SP
CGM45,1,Pix,1,0,23.33,189.99,0.267795,24.316305,24.5841,SC
CGM45,1,Cartao,2,0,48.33,189.99,0.401896,27.420604,27.8225,RJ
CGM45,1,Cartao,3,0,0,189.99,678,26.6408,27.3188,PR
CGM45,1,Cartao,4,0,0,189.99,0.19992,23.93168,24.1316,SP
CGM45,1,Cartao,3,0,0,329.99,678,3842,4.52,PR
CGM45,1,Pix,1,0,23.33,329.99,0.13998,0.79322,0.9332,RS
CGM45,1,Pix,1,0,10.81,329.99,1.02432,5.80448,6.8288,PB
CGM45,1,Cartao,3,0,23.33,329.99,0.19992,1.13288,1.3328,SP
CGM45,1,Cartao,3,0,23.33,329.99,0.13998,0.79322,0.9332,RS
CGM45,1,Cartao,3,0,0,329.99,0.517155,2.930545,3.4477,CE
CGM45,1,Pix,1,0,0,329.99,2.254845,12.777455,15.0323,AC
CGM45,1,Cartao,3,0,0,329.99,0.19992,1.13288,1.3328,SP
CGM45,1,Cartao,4,0,43.5,329.99,0.3001,2.7009,3001,BA
CGM41,1,Cartao,3,0,14.33,159.99,0.19992,20.33168,20.5316,SP
CGM41,1,Pix,1,0,0,199.99,0.267795,25.516305,25.7841,SC
CGM41,1,Cartao,3,0,15.33,199.99,0.753555,28.268945,29.0225,RJ
CGM41,1,Pix,1,0,55.23,169.99,0.04666,21.28534,21332,RS
CGM41,1,Cartao,6,0,13.33,199.99,678,27.8408,28.5188,PR
CGM41,1,Cartao,3,0,21.5,239.99,2.254845,41.576255,43.8311,AC
CGM41,1,Pix,1,0,20.33,89.99,0.267795,1.517505,1.7853,SC
CGM41,1,Cartao,3,0,0,159.99,0.13998,19.99202,20132,RS
CGM41,1,Cartao,3,0,0,349.99,1.461345,50.279755,51.7411,GO
CGM41,1,Pix,1,0,17.34,239.99,0.95379,34.20361,35.1574,ES
CGM41,1,Cartao,3,0,38.33,229.99,0.121316,28.410684,28532,RS
CGM41,2,Pix,1,0,31.24,379.98,0.173264,23.958336,24.1316,SP
CGM41,1,Cartao,3,0,20.18,189.99,0.19992,23.93168,24.1316,SP
CGM41,1,Cartao,2,0,37.33,349.99,0.121316,42.810684,42932,RS
CGM41,1,Cartao,2,0,26.33,189.99,0.173264,23.958336,24.1316,SP
CGM41,1,Pix,1,0,38.43,349.99,0.173264,43.158336,43.3316,SP
CGM41,1,Cartao,3,0,0,189.99,0.19992,23.93168,24.1316,SP
CGM41,1,Pix,1,0,27.63,189.99,0.39013,25.40967,25.7998,BA
CGM41,2,Cartao,1,0,51.38,379.98,1.19666,22.53534,23732,RS
CGM41,1,Cartao,6,0,44.33,189.99,0.13328,23.99832,24.1316,SP
CGM41,2,Pix,1,0,53.56,379.98,0.06664,24.06496,24.1316,SP
CGM41,2,Cartao,3,0,0,379.98,0.783315,27.237585,28.0209,MG
CGM41,1,Cartao,3,0,21.53,189.99,0.13998,23.59202,23732,RS
CGM41,1,Cartao,3,0,0,219.99,0.19992,1.13288,1.3328,SP
CGM41,1,Cartao,3,0,23,219.99,0.267795,1.517505,1.7853,SC
CGM41,1,Pix,1,0,52.58,219.99,0.06664,1.26616,1.3328,SP
CGM41,3,Pix,1,0,21.37,659.97,0.13998,0.79322,0.9332,RS
CGM41,1,Cartao,3,0,0,219.99,0.753555,4.270145,5.0237,RJ
CGM41,1,Pix,1,0,43.47,219.99,0.63101,5.67909,6.3101,PE
CGM41,1,Cartao,3,0,38.33,219.99,2.084199,13.948101,16.0323,MS
CGM41,1,Cartao,3,0,0,219.99,0.19992,1.13288,1.3328,SP
CGM40,1,Pix,1,0,31.43,349.99,0.121316,42.810684,42932,RS
CGM40,1,Pix,1,0,23.63,89.99,0.19992,1.13288,1.3328,SP
CGM40,1,Cartao,3,0,35,89.99,0.173264,1.159536,1.3328,SP
CGM40,1,Boleto,1,0,0,229.99,0.783315,32.037585,32.8209,MG
CGM40,1,Pix,1,0,27.83,189.99,0.173264,23.958336,24.1316,SP
CGM40,1,Cartao,5,0,55.33,199.99,0.06664,25.26496,25.3316,SP
CGM40,1,Cartao,6,0,0,399.99,0.19992,49.13168,49.3316,SP
CGM40,1,Pix,1,0,0,159.99,0.13998,19.99202,20132,RS
CGM40,1,Cartao,3,0,0,349.99,0.13998,42.79202,42932,RS
CGM40,1,Cartao,1,0,23.5,159.99,0.19992,20.33168,20.5316,SP
CGM40,1,Pix,1,0,14.06,239.99,0.13998,29.59202,29732,RS
CGM40,1,Cartao,3,0,18.13,189.99,0.19992,23.93168,24.1316,SP
CGM40,1,Cartao,3,0,23.33,189.99,0.13998,23.59202,23732,RS
CGM40,1,Cartao,3,0,37.33,349.99,0.678873,46.542027,47.2209,MG
CGM40,1,Cartao,5,0,0,349.99,678,45.8408,46.5188,PR
CGM40,1,Pix,1,0,33.72,349.99,0.653081,46.369419,47.0225,RJ
CGM40,1,Pix,1,0,22.35,189.99,0.19992,23.93168,24.1316,SP
CGM40,1,Cartao,3,0,0,189.99,0.13998,23.59202,23732,RS
CGM40,1,Cartao,3,0,0,189.99,4.203555,23.618945,27.8225,RJ
CGM40,1,Cartao,5,0,17.33,349.99,0.783315,46.437585,47.2209,MG
CGM40,3,Cartao,2,0,26.37,569.97,2.214199,37.616901,39.8311,DF
CGM40,1,Cartao,3,0,48.58,189.99,0.106624,24.024976,24.1316,SP
CGM40,1,Cartao,3,0,34.18,189.99,0.173264,23.958336,24.1316,SP
CGM40,1,Pix,1,0,22.18,299.9,0.19992,1.13288,1.3328,SP
CGM40,1,Cartao,1,0,21.38,299.9,0.45015,2.55085,3001,BA
CGM40,1,Cartao,3,0,40,299.9,1.70323,15.32907,17.0323,DF
CGM40,1,Cartao,3,0,23.53,299.9,0.267795,1.517505,1.7853,SC
CGM40,1,Cartao,3,0,0,299.9,0.753555,4.270145,5.0237,RJ
CGM40,1,Cartao,1,0,30.33,299.9,0.232089,1.553211,1.7853,SC
CGM40,1,Cartao,3,0,0,299.9,0.783315,4.438785,5.2221,MG
CGM40,1,Pix,1,0,38.31,299.9,0.678873,4.543227,5.2221,MG
CGM40,1,Cartao,3,0,0,299.9,0.19992,1.13288,1.3328,SP
CGM38,1,Cartao,3,0,22.33,239.99,3.004845,45.826255,48.8311,PI
CGM38,1,Pix,1,0,34.55,239.99,0.173264,29.958336,30.1316,SP
CGM38,1,Cartao,3,0,0,239.99,0.19992,29.93168,30.1316,SP
CGM38,1,Cartao,3,0,24.33,149.99,1.461345,8.280955,9.7423,GO
CGM38,1,Cartao,3,0,11.23,149.99,0.19992,1.13288,1.3328,SP
CGM38,1,Cartao,3,0,14.5,149.99,0.19992,1.13288,1.3328,SP
CGM38,1,Cartao,3,0,0,149.99,0.267795,1.517505,1.7853,SC
CGM38,1,Cartao,3,0,0,149.99,0.19992,1.13288,1.3328,SP
CGM38,1,Pix,1,0,35.83,149.99,0.448201,2.999499,3.4477,CE
CGM38,1,Pix,1,0,34.33,149.99,0.173264,1.159536,1.3328,SP
CGL47,2,Cartao,3,0,15.78,679.98,0.267795,42.316305,42.5841,SC
CGL47,1,Cartao,3,0,23.23,349.99,0.19992,43.13168,43.3316,SP
CGL47,1,Cartao,3,0,0,399.99,0.19992,49.13168,49.3316,SP
CGL47,1,Cartao,3,0,0,239.99,0.19992,29.93168,30.1316,SP
CGL47,1,Cartao,6,0,17.83,239.99,0.13998,29.59202,29732,RS
CGL47,1,Pix,1,0,56.67,239.99,0.089265,30.494835,30.5841,SC
CGL47,1,Pix,1,0,48.88,169.99,0.3616,24.5572,24.9188,PR
CGL47,1,Cartao,5,0,3.72,189.99,0.45015,25.34965,25.7998,BA
CGL47,2,Cartao,2,0,53.38,179.98,0.04666,0.88654,0.9332,RS
CGL47,1,Cartao,5,0,18.5,349.99,0.19992,43.13168,43.3316,SP
CGL47,1,Cartao,3,0,33.38,159.99,0.173264,20.358336,20.5316,SP
CGL47,2,Cartao,6,0,53.36,699.98,0.04666,42.88534,42932,RS
CGL47,1,Pix,1,0,14.17,159.99,2.404845,32.826255,35.2311,MS
CGL47,1,Cartao,2,0,33.33,159.99,0.173264,20.358336,20.5316,SP
CGL47,1,Cartao,2,0,26.33,189.99,0.173264,23.958336,24.1316,SP
CGL47,1,Pix,1,0,42.36,189.99,0.13328,23.99832,24.1316,SP
CGL47,1,Cartao,3,0,38.33,189.99,0.5876,26.7312,27.3188,PR
CGL47,1,Cartao,6,0,0,349.99,0.13998,42.79202,42932,RS
CGL47,1,Cartao,3,0,21.53,189.99,0.19992,23.93168,24.1316,SP
CGL47,1,Cartao,1,0,8.5,189.99,0.19992,23.93168,24.1316,SP
CGL47,2,Cartao,3,0,18,379.98,0.267795,24.316305,24.5841,SC
CGL47,1,Cartao,3,0,44.38,189.99,2.43328,21.69832,24.1316,SP
CGL47,2,Cartao,2,0,51.38,379.98,1.49144,28.13616,29.6276,PB
CGL47,1,Cartao,3,0,28.33,189.99,0.173264,23.958336,24.1316,SP
CGL47,1,Cartao,5,0,57.33,189.99,0.487115,32.053985,32.5411,GO
CGL47,2,Cartao,3,0,37.38,379.98,0.173264,23.958336,24.1316,SP
CGL47,1,Cartao,3,0,33.33,189.99,0.121316,0.811884,0.9332,RS
CGL47,1,Cartao,3,0,0,189.99,0.45015,2.55085,3001,BA
CGL47,1,Cartao,3,0,43.33,189.99,0.52221,4.69989,5.2221,MG
CGL47,1,Cartao,3,0,25,189.99,0.678873,4.543227,5.2221,MG
CGL47,1,Pix,1,0,18.83,189.99,678,3842,4.52,PR
CGL47,1,Pix,1,0,24.26,189.99,0.13998,0.79322,0.9332,RS
CGL47,1,Cartao,3,0,0,189.99,1.461345,8.280955,9.7423,GO
CGL47,1,Cartao,3,0,0,189.99,0.753555,4.270145,5.0237,RJ
CGL34,1,Cartao,3,0,14.33,159.99,0.753555,23.468945,24.2225,RJ
CGL34,1,Cartao,3,0,0,89.99,0.19992,1.13288,1.3328,SP
CGL34,1,Pix,1,0,55.33,199.99,0.04666,24.88534,24932,RS
CGL34,1,Boleto,1,0,0,189.99,0.19992,23.93168,24.1316,SP
CGL34,1,Cartao,2,0,48.33,329.99,0.074656,40.457344,40532,RS
CGL34,1,Pix,1,0,30.03,239.99,0.653081,33.169419,33.8225,RJ
CGL34,1,Cartao,3,0,18.33,169.99,0.783315,24.837585,25.6209,MG
CGL34,3,Pix,1,0,13.6,1049.97,0.19992,43.13168,43.3316,SP
CGL34,1,Cartao,5,0,25.38,159.99,0.232089,20.752011,20.9841,SC
CGL34,1,Cartao,3,0,18.38,159.99,0.267795,20.716305,20.9841,SC
CGL34,1,Cartao,3,0,21.33,189.99,0.19992,23.93168,24.1316,SP
CGL34,1,Cartao,4,0,15.33,189.99,0.19992,23.93168,24.1316,SP
CGL34,1,Cartao,3,0,38.5,189.99,0.5876,26.7312,27.3188,PR
CGL34,1,Pix,1,0,22.62,159.99,0.13998,19.99202,20132,RS
CGL34,1,Cartao,3,0,26.33,189.99,0.820313,28.288587,29.1089,PE
CGL34,3,Cartao,6,0,26.37,479.97,0.173264,20.358336,20.5316,SP
CGL34,1,Cartao,3,0,25.48,189.99,0.173264,23.958336,24.1316,SP
CGL34,1,Cartao,3,0,25.33,189.99,3.643081,24.179419,27.8225,RJ
CGL34,2,Cartao,3,0,43.38,379.98,2.43328,21.69832,24.1316,SP
CGL34,1,Cartao,3,0,22.33,189.99,0.19992,23.93168,24.1316,SP
CGL34,1,Pix,1,0,41.86,189.99,1.60323,37.22787,38.8311,MS
CGL34,2,Cartao,3,0,33.38,379.98,0.826618,28.330782,29.1574,ES
CGL34,1,Cartao,3,0,18.33,189.99,0.19992,23.93168,24.1316,SP
CGL34,1,Cartao,2,0,0,189.99,0.19992,23.93168,24.1316,SP
CGL34,1,Cartao,3,0,18.33,189.99,0.19992,23.93168,24.1316,SP
CGL34,1,Pix,1,0,33.78,189.99,0.653081,27.169419,27.8225,RJ
CGL34,1,Pix,1,0,53.68,139.99,0.06664,1.26616,1.3328,SP
CGL34,1,Cartao,3,0,23.23,139.99,0.19992,1.13288,1.3328,SP
CGL34,1,Pix,1,0,30.37,139.99,0.5876,3.9324,4.52,PR
CGL34,1,Pix,1,0,22.33,139.99,0.95379,5.40481,6.3586,ES
CGL34,1,Cartao,2,0,0,139.99,0.19992,1.13288,1.3328,SP
CGL34,1,Pix,1,0,53.68,139.99,0.251185,4.772515,5.0237,RJ
CGL34,1,Cartao,3,0,41.33,139.99,0.13328,1.19952,1.3328,SP
CGL34,1,Cartao,2,0,30.33,139.99,0.5876,3.9324,4.52,PR
